PlantingID,DatePlanted,ItemID,UnitID,NumberOfUnits,PlantingComments,LocationID
15524,4/1/14 0:00,6568,5,2  1/3 ,From Pooh African,
15525,4/1/14 0:00,6567,5,2  1/3 ,From Pooh African,
15526,4/2/14 0:00,6922,5,3  2/5 ,,
15527,4/2/14 0:00,6921,5,3  2/5 ,,
15528,4/2/14 0:00,6919,5,3  2/5 ,,
15529,4/2/14 0:00,6920,5,3  2/5 ,,
15530,4/2/14 0:00,6923,5,3  2/5 ,NO color listed,
15531,4/2/14 0:00,6949,6,2 13/14,28 Green,
15532,4/2/14 0:00,6799,6,5  1/7 ,28 Green,
15533,4/2/14 0:00,6797,6,5  2/7 ,28 Green,
15534,4/2/14 0:00,6798,6,5  1/7 ,28 Green,
15535,4/2/14 0:00,6950,6,5  1/14,28 Green,
15536,4/2/14 0:00,6951,6,5  5/28,28 Green,
15537,4/2/14 0:00,6604,1,6 3/4,,
15538,4/2/14 0:00,6599,1,13 3/8,,
15539,4/2/14 0:00,6602,1,5 5/8,,
15540,4/2/14 0:00,6603,1,13 1/2,,
15541,4/2/14 0:00,6601,1,6 5/8,,
15542,4/2/14 0:00,6600,1,6 3/4,,
15543,4/2/14 0:00,6917,1,6 3/4,,
15544,4/2/14 0:00,6605,1,20 1/8,,
15545,4/2/14 0:00,1630,1,8-Feb,Mariachi MIX,
15546,4/2/14 0:00,6051,5,13  1/3 ,,
15547,4/2/14 0:00,2229,5,3  1/3 ,,
15548,4/2/14 0:00,2231,5,6  2/3 ,,
15549,4/2/14 0:00,6521,5,3  4/15,,
15550,4/2/14 0:00,5799,5,3  1/15,,
15551,4/2/14 0:00,2242,5,6  2/3 ,,
15552,4/2/14 0:00,5798,5,3  1/3 ,,
15553,4/2/14 0:00,3484,5,10,Clay,
15554,4/2/14 0:00,3790,20,48,Black,
15555,4/2/14 0:00,3726,20,46,Black,
15556,4/2/14 0:00,3436,20,48,Black,
15557,4/3/14 0:00,3895,5,3  1/3 ,,
15558,4/3/14 0:00,6953,5,1 11/15,Clay,
15559,4/3/14 0:00,6954,5,1 11/15,Clay,
15560,4/3/14 0:00,6296,19,38,Yellow,
15561,4/3/14 0:00,6583,19,37,Yellow,
15562,4/3/14 0:00,3448,5,3  1/3 ,White,
15563,4/3/14 0:00,6914,5,4  4/5 ,Green,
15564,4/3/14 0:00,5832,5,6  4/5 ,Green,
15565,4/3/14 0:00,6076,5,6 11/15,,
15566,4/3/14 0:00,5829,5,10  2/15,,
15567,4/3/14 0:00,4934,5,2  7/15,Twisted Arrow (1545 White),
15568,4/3/14 0:00,6067,5,5  1/15,(1545 Yellow),
15569,4/4/14 0:00,257,5,5,From Pooh,
15570,4/4/14 0:00,4609,5,5,Large Gray From Pooh,
15571,4/4/14 0:00,5834,5,3  2/5 ,,
15572,4/4/14 0:00,2775,5,4  1/5 ,,
15573,4/4/14 0:00,2853,5,8  8/15,,
15574,4/4/14 0:00,2852,5,12 11/15,,
15575,4/4/14 0:00,5233,5,4  2/15,,
15576,4/4/14 0:00,5232,5,5  3/5 ,,
15577,4/4/14 0:00,5772,5,4  1/5 ,,
15578,4/4/14 0:00,2431,5,8  7/15,,
15579,4/4/14 0:00,2435,5,3  3/5 ,,
15580,4/4/14 0:00,2133,5,34  2/15,,
15581,4/4/14 0:00,3530,5,5  3/5 ,,
15582,4/4/14 0:00,5277,5,5  3/5 ,,
15583,4/4/14 0:00,5977,5,5  3/5 ,,
15584,4/5/14 0:00,2658,32,2,For pots - no color listed,
15585,4/5/14 0:00,1330,32,1,For pots - no color listed,
15586,4/5/14 0:00,3014,5,29  2/3 ,From Harvest Farm,
15587,4/7/14 0:00,5773,5,21  1/5 ,,
15588,4/7/14 0:00,6557,5,16 14/15,,
15589,4/7/14 0:00,6556,5,11  1/5 ,,
15590,4/7/14 0:00,3535,5,11  1/5 ,,
15591,4/7/14 0:00,2798,5,4  3/5 ,From Pooh,
15592,4/7/14 0:00,257,5,5 1/5,From Pooh Lemon Twist,
15593,4/7/14 0:00,5976,5,5  8/15,,
15594,4/7/14 0:00,5975,5,5  3/5 ,,
15595,4/7/14 0:00,2388,5,2  2/3 ,,
15596,4/7/14 0:00,6948,5,2  3/5 ,,
15597,4/7/14 0:00,237,4,31,"From Pooh (6"" Clay)",
15598,4/7/14 0:00,4983,4,12,"From Pooh (6"" Clay)",
15599,4/7/14 0:00,7092,4,30,"From Pooh (6"" Clay)",
15600,4/7/14 0:00,235,4,13,"From Pooh (6"" Clay)",
15601,4/7/14 0:00,4078,4,29,"From Pooh (6"" Clay)",
15602,4/7/14 0:00,237,4,4,"From Pooh (6"" Clay)",
15603,4/7/14 0:00,236,5,15-Aug,From Pooh (Clay),
15604,4/7/14 0:00,2792,5,15-Jul,From Pooh (Clay),
15605,4/7/14 0:00,2225,4,11,"From Pooh (6"" Clay)",
15606,4/7/14 0:00,6218,4,10,From Pooh UNKNOWN,
15607,4/7/14 0:00,3791,5,11 13/15,,
15608,4/7/14 0:00,2607,5,10  4/5 ,,
15609,4/7/14 0:00,1645,5,10  1/3 ,Hybrids - No color listed,
15610,4/8/14 0:00,6689,6,7,Coir seeded by Pooh in #7 - no variety listed,
15611,4/8/14 0:00,1315,6,7,Coir seeded by Pooh in #7 - no variety listed,
15612,4/8/14 0:00,113,48,10,From Walkers - no variety listed,
15613,4/8/14 0:00,1331,5,5  8/15,Coir,
15614,4/10/14 0:00,2326,6,8 15/28,Coir,
15615,4/10/14 0:00,201,6,8,Elegance Coir,
15616,4/10/14 0:00,1412,6,6,Coir,
15617,4/10/14 0:00,1413,6,5 13/14,Coir,
15618,4/10/14 0:00,6310,52,8  7/18,,
15619,4/10/14 0:00,3087,52,16  7/18,No color/variety listed,
15620,4/10/14 0:00,1310,52,4 11/18,,
15621,4/10/14 0:00,3857,52,10 13/18,,
15622,4/10/14 0:00,2660,6,5  5/7 ,Coir,
15623,4/10/14 0:00,2658,52,2  1/2 ,Florence Fennel,
15624,4/10/14 0:00,6339,5,4 11/15,,
15625,4/10/14 0:00,6340,5,10  7/15,,
15626,4/10/14 0:00,5809,5,7,,
15627,4/10/14 0:00,5696,5,6  4/5 ,,
15628,4/10/14 0:00,1542,5,11 14/15,,
15629,4/10/14 0:00,1543,5,6 14/15,Tidal Wave Silver,
15630,4/10/14 0:00,2700,5,6  3/5 ,,
15631,4/10/14 0:00,2400,5,3  1/3 ,Coir,
15632,4/10/14 0:00,6310,5,3  2/5 ,Coir,
15633,4/10/14 0:00,5858,5,3  1/3 ,Creeping Coir,
15634,4/10/14 0:00,7090,5,3  1/5 ,Coir,
15635,4/10/14 0:00,7091,5,3  2/5 ,Coir,
15636,4/10/14 0:00,1411,5,3  2/5 ,Coir Roman Chamomile,
15637,4/10/14 0:00,2658,52,5  5/6 ,,
15638,4/10/14 0:00,5896,20,10,No Color Listed,
15639,4/10/14 0:00,5008,20,10,,
15640,4/10/14 0:00,7038,20,10,,
15641,4/10/14 0:00,6535,7,2,,
15642,4/10/14 0:00,5866,7,2,,
15643,4/10/14 0:00,5444,7,1,,
15644,4/10/14 0:00,3003,7,1  5/6 ,,
15645,4/10/14 0:00,6534,7,38/72,,
15646,4/10/14 0:00,6331,7,46/72,,
15647,4/10/14 0:00,1265,5,4  7/15,Orange with Eyes,
15648,4/16/14 0:00,4759,5,14  1/3 ,,
15649,4/16/14 0:00,6958,5,7 14/15,,
15650,4/16/14 0:00,241,5,6 11/15,Clay,
15651,4/16/14 0:00,45,48,4,From Pooh,
15652,4/16/14 0:00,5024,48,1,From Pooh,
15653,4/16/14 0:00,5352,48,2,From Pooh,
15654,4/16/14 0:00,5354,48,3,From Pooh,
15655,4/16/14 0:00,5724,5,15-Jun,From Pooh Yellow,
15656,4/16/14 0:00,5016,4,3,From Pooh Clay,
15657,4/16/14 0:00,4577,5,14/15,From Pooh,
15658,4/16/14 0:00,6597,5,1  2/3 ,From Pooh,
15659,4/16/14 0:00,3066,5,15-Aug,From Pooh,
15660,4/16/14 0:00,152,5,15-Oct,From Pooh,
15661,4/16/14 0:00,5366,5,15-May,From Pooh,
15662,4/16/14 0:00,4525,5,1,From Pooh,
15663,4/16/14 0:00,159,5,2  1/15,From Pooh,
15664,4/16/14 0:00,150,5,15-Dec,From Pooh,
15665,4/16/14 0:00,4536,5,13/15,From Pooh - Chickadee,
15666,4/16/14 0:00,3341,5,15-Aug,From Pooh,
15667,4/16/14 0:00,6356,48,6,From Pooh,
15668,4/16/14 0:00,117,5,15-Sep,Copper Plant From Pooh,
15669,4/16/14 0:00,5512,4,24,Clay From Pooh,
15670,4/16/14 0:00,4461,5,8  1/5 ,Clay From Pooh,
15671,4/16/14 0:00,6537,5,14/15,Clay From Pooh,
15672,4/16/14 0:00,211,5,7  7/15,From Pooh,
15673,4/16/14 0:00,5283,37,39,"From Pooh Pots Listed 4"" Pots Green",
15674,4/16/14 0:00,284,5,4 1/2,From Pooh,
15675,4/16/14 0:00,286,5,1 1/2,From Pooh,
15676,4/16/14 0:00,5367,5,1 1/2,From Pooh No color Listed,
15677,4/16/14 0:00,6790,5,2 1/2,From Pooh,
15678,4/16/14 0:00,5153,5,9 11/15,From Pooh,
15679,4/16/14 0:00,5057,5,1  8/15,From Pooh,
15680,4/16/14 0:00,2996,5,15-Oct,"From Pooh ""The Hobbit"" ??",
15681,4/16/14 0:00,5192,5,2 1/2,From Pooh,
15682,4/16/14 0:00,5192,45,1,From Pooh,
15683,4/16/14 0:00,320,5,4 4/5,From Pooh,
15684,4/16/14 0:00,294,5,2 2/3,From Pooh Clay,
15685,4/16/14 0:00,300,5,4,From Pooh No Color Listed,
15686,4/16/14 0:00,4431,5,5 1/2,From Pooh,
15687,4/16/14 0:00,5869,48,8,From Pooh,
15688,4/16/14 0:00,6353,5,1  3/5 ,From Pooh Clay,
15689,3/13/14 0:00,2140,1,12 3/8,,
15690,3/13/14 0:00,3330,1,10 5/8,,
15691,3/13/14 0:00,2147,1,14 3/8,,
15692,3/14/14 0:00,2146,1,12,,
15693,3/14/14 0:00,5393,1,11 7/8,,
15694,3/14/14 0:00,2145,1,12 1/2,,
15695,3/18/14 0:00,4150,15,11,,
15696,3/18/14 0:00,3657,15,13 1/2,,
15697,3/18/14 0:00,1326,15,16  1/5 ,Grant of Italy,
15698,3/19/14 0:00,5322,15,5,,
15699,3/19/14 0:00,1350,15,10,,
15700,3/19/14 0:00,3221,15,8  1/2 ,Blue Bells,
15701,3/10/14 0:00,3652,1,1 1/2,,
15703,3/27/14 0:00,4861,2,19,,
15704,3/27/14 0:00,5424,2,7 1/2,,
15705,3/27/14 0:00,6929,2,6 3/4,,
15706,3/27/14 0:00,6930,2,3 3/4,,
15707,3/27/14 0:00,3172,2,15,,
15708,4/1/14 0:00,6567,2,45 1/8,No color listed,
15709,4/1/14 0:00,1625,15,14  4/5 ,,
15710,4/2/14 0:00,1330,2,8-Jan,No color listed,
15711,4/2/14 0:00,1330,32,1,,
15712,4/2/14 0:00,5490,7,2,,
15713,4/2/14 0:00,5490,2,4,,
15714,4/2/14 0:00,4781,7,2,,
15715,4/2/14 0:00,4781,8,1,,
15716,4/2/14 0:00,4781,1,9,,
15717,4/4/14 0:00,4154,2,9,,
15718,4/4/14 0:00,5698,2,5 3/8,,
15719,4/4/14 0:00,4154,2,5 5/8,No color listed,
15720,4/5/14 0:00,6982,15,23  1/10,,
15721,4/5/14 0:00,6981,15,18  1/5 ,,
15722,4/7/14 0:00,4156,2,6 3/4,,
15723,4/7/14 0:00,4156,8,1,,
15724,4/7/14 0:00,1340,2,11,,
15725,4/7/14 0:00,1197,7,1 65/72,,
15726,4/10/14 0:00,3652,15,4,,
15727,4/10/14 0:00,5322,1,12,,
15728,4/10/14 0:00,7090,15,5,,
15729,4/10/14 0:00,2658,32,2,No Color Listed,
15730,4/11/14 0:00,5149,2,6,,
15731,4/11/14 0:00,5149,7,2,,
15732,4/11/14 0:00,1311,2,6,,
15733,4/11/14 0:00,1311,7,2,,
15734,4/11/14 0:00,6305,2,5,,
15735,4/11/14 0:00,6305,7,2,,
15736,4/11/14 0:00,278,2,3,,
15737,4/11/14 0:00,3712,2,9 3/4,,
15738,4/11/14 0:00,3712,7,4,,
15739,4/11/14 0:00,6304,2,5,,
15740,4/11/14 0:00,6304,7,2,,
15741,4/11/14 0:00,1568,2,8,,
15742,4/11/14 0:00,6934,2,2,,
15743,4/11/14 0:00,1570,2,5 1/4,,
15744,4/11/14 0:00,1565,2,5,,
15745,4/11/14 0:00,6550,7,1 1/4,,
15746,4/11/14 0:00,4795,7,1 3/4,,
15747,4/11/14 0:00,4795,2,3,,
15748,4/13/14 0:00,4120,2,5,,
15749,4/13/14 0:00,6512,2,4,,
15750,4/13/14 0:00,3674,2,3,,
15751,4/13/14 0:00,5866,2,1,,
15752,4/14/14 0:00,1456,2,10,,
15753,4/14/14 0:00,1456,7,2,,
15754,4/14/14 0:00,6510,2,6,,
15755,4/14/14 0:00,6510,7,2-Jan,,
15756,4/14/14 0:00,1462,2,10,,
15757,4/14/14 0:00,1462,7,2,,
15758,4/14/14 0:00,6326,2,5,,
15759,4/14/14 0:00,6326,7,2-Jan,,
15760,4/14/14 0:00,1463,2,15,,
15761,4/14/14 0:00,1463,7,2,,
15762,4/14/14 0:00,1571,2,4,,
15763,4/14/14 0:00,1571,7,1,,
15764,4/14/14 0:00,3553,32,1  4/5 ,,
15765,4/16/14 0:00,1625,15,22,,
15766,4/16/14 0:00,1224,2,5,,
15767,4/17/14 0:00,6797,1,16,,
15768,4/17/14 0:00,6944,15,12,Color Listed as White,
15769,4/18/14 0:00,1473,1,15,,
15770,4/18/14 0:00,2613,1,16 5/8,,
15771,4/18/14 0:00,1476,2,32 7/8,,
15772,4/19/14 0:00,3162,2,15,,
15773,4/19/14 0:00,1472,2,12,,
15774,4/19/14 0:00,6963,1,4,,
15775,4/19/14 0:00,1264,2,6,,
15776,4/19/14 0:00,2612,2,12,,
15777,4/19/14 0:00,5420,2,2 1/4,,
15778,4/19/14 0:00,5421,2,2 3/4,Antares Flashback,
15779,4/20/14 0:00,1344,2,33,,
15780,4/20/14 0:00,1481,1,16,,
15781,4/20/14 0:00,1227,1,9 1/4,,
15782,4/20/14 0:00,4162,2,10,,
15783,4/20/14 0:00,3003,15,2 3/8,,
15784,4/22/14 0:00,4790,1,8-Jun,,
15785,4/22/14 0:00,1483,2,15,,
15786,4/22/14 0:00,1484,2,18,,
15787,4/22/14 0:00,1480,2,10,,
15788,4/22/14 0:00,6126,2,6,,
15789,4/22/14 0:00,2616,2,4,,
15790,4/22/14 0:00,3800,2,4,,
15791,4/22/14 0:00,6132,2,6,,
15792,4/22/14 0:00,1670,2,8,,
15793,4/22/14 0:00,220,15,10,,
15794,4/22/14 0:00,6128,2,6,,
15795,4/22/14 0:00,6131,2,6,,
15796,4/22/14 0:00,5902,2,6,,
15797,4/22/14 0:00,1670,2,6,Color White,
15798,4/23/14 0:00,1671,1,20,,
15799,4/22/14 0:00,1631,15,10  7/10,,
15800,4/22/14 0:00,1631,8,5 1/2,,
15801,4/22/14 0:00,1632,8,5,,
15802,4/22/14 0:00,1632,15,8  7/10,,
15803,4/22/14 0:00,6540,15,1  3/5 ,,
15804,4/22/14 0:00,6540,8,2-Jan,,
15805,4/22/14 0:00,3644,8,3,,
15806,4/22/14 0:00,3644,15,5  1/10,,
15807,4/22/14 0:00,1324,8,1 3/4,,
15808,4/22/14 0:00,1324,15,3  1/2 ,,
15809,4/22/14 0:00,3637,8,1 1/2,,
15810,4/22/14 0:00,3637,15,3  1/10,,
15811,4/22/14 0:00,1497,8,6 1/2,,
15812,4/22/14 0:00,1497,15,10  1/2 ,,
15813,4/22/14 0:00,1633,8,4 1/2,,
15814,4/22/14 0:00,1633,15,8  3/10,,
15815,4/22/14 0:00,1487,8,1 1/4,,
15816,4/22/14 0:00,1487,15,2  2/5 ,,
15817,4/22/14 0:00,1488,8,2,,
15818,4/22/14 0:00,1488,15,3  3/10,,
15819,4/22/14 0:00,1489,8,8 3/4,,
15820,4/22/14 0:00,1489,15,15  9/10,,
15821,4/22/14 0:00,3664,8,5,,
15822,4/22/14 0:00,3664,15,9  3/10,,
15823,4/22/14 0:00,2667,32,6,No color listed,
15824,4/22/14 0:00,4875,32,1,,
15825,4/22/14 0:00,4875,5,3  1/3 ,,
15826,4/23/14 0:00,3640,8,1 1/2,,
15827,4/23/14 0:00,3640,15,2  9/10,,
15828,4/23/14 0:00,3641,8,2 1/2,,
15829,4/23/14 0:00,3641,15,3,,
15830,4/23/14 0:00,2875,8,1 1/4,,
15831,4/23/14 0:00,2875,15,1,,
15832,4/23/14 0:00,5435,15,9  2/5 ,,
15833,4/23/14 0:00,5435,8,2,,
15834,4/23/14 0:00,5154,15,9  1/10,,
15835,4/23/14 0:00,5154,8,2,,
15836,4/23/14 0:00,4244,15,9  3/10,,
15837,4/23/14 0:00,4244,8,2,,
15838,4/23/14 0:00,3662,8,2,,
15839,4/23/14 0:00,3662,15,9  2/5 ,,
15840,4/23/14 0:00,1337,15,15  3/5 ,,
15841,4/23/14 0:00,1337,8,3,,
15842,4/23/14 0:00,5436,15,9  3/10,,
15843,4/23/14 0:00,5436,8,2,,
15844,4/23/14 0:00,3663,8,2,,
15845,4/23/14 0:00,3663,15,9  7/10,,
15846,4/23/14 0:00,5437,15,6  2/5 ,,
15847,4/23/14 0:00,5437,8,1,,
15848,4/23/14 0:00,5438,15,9  1/2 ,,
15849,4/23/14 0:00,5438,8,2,,
15850,4/23/14 0:00,3719,15,5,,
15851,4/23/14 0:00,3719,8,2,,
15852,4/23/14 0:00,1605,15,5  7/10,,
15853,4/23/14 0:00,1605,8,2,,
15854,4/23/14 0:00,1606,15,6  7/10,,
15855,4/23/14 0:00,1606,8,2,,
15856,4/23/14 0:00,1607,15,7  1/10,,
15857,4/23/14 0:00,1607,8,2,,
15858,4/23/14 0:00,5861,15,5  3/5 ,,
15859,4/23/14 0:00,5861,8,2,,
15860,4/23/14 0:00,3718,15,6  3/10,,
15861,4/23/14 0:00,3718,8,2,,
15862,4/23/14 0:00,5439,8,1,,
15863,4/23/14 0:00,5439,15,3,,
15864,4/23/14 0:00,4441,15,8  1/3 ,,
15865,4/23/14 0:00,4441,8,2,,
15866,4/23/14 0:00,6308,15,3,,
15867,4/25/14 0:00,1368,15,8  4/5 ,Purple,
15868,4/25/14 0:00,5417,15,64,Basil no color/variety,
15869,4/27/14 0:00,1342,2,18,,
15870,4/28/14 0:00,4704,2,3,,
15871,4/28/14 0:00,3230,2,4,,
15872,4/28/14 0:00,5865,2,4,,
15873,4/28/14 0:00,4873,2,5,,
15874,4/28/14 0:00,1478,2,5,,
15875,4/29/14 0:00,1373,15,5,,
15876,4/29/14 0:00,6014,15,4,,
15877,4/29/14 0:00,5422,15,10  3/5 ,,
15878,4/29/14 0:00,3159,15,6  1/2 ,,
15879,4/29/14 0:00,2606,15,18  2/5 ,,
15880,4/29/14 0:00,1615,15,8  2/5 ,,
15881,4/29/14 0:00,4872,15,6,,
15882,4/29/14 0:00,6124,15,13,,
15883,4/29/14 0:00,3638,2,4,,
15884,4/29/14 0:00,2630,2,3,,
15885,4/30/14 0:00,3686,2,2 3/8,,
15886,4/30/14 0:00,1213,1,5,,
15887,4/30/14 0:00,6544,2,5,,
15888,3/5/15 0:00,6883,16,30,,
15890,3/5/15 0:00,7227,16,30,,
15891,3/5/15 0:00,6881,16,30,,
15892,3/5/15 0:00,6882,16,95,,
15893,3/5/15 0:00,2853,18,30,,
15894,3/5/15 0:00,2775,18,21,,
15895,3/5/15 0:00,2431,18,36,,
15896,3/5/15 0:00,2852,18,36,,
15897,3/5/15 0:00,5232,18,24,,
15898,3/5/15 0:00,2851,18,21,Combination with Superbena Burgundy,
15899,3/5/15 0:00,6573,18,26,,
15900,3/5/15 0:00,5795,18,26,,
15901,3/5/15 0:00,5797,18,26,,
15902,3/5/15 0:00,5798,18,26,,
15903,3/5/15 0:00,2231,18,26,,
15904,3/5/15 0:00,5796,18,26,,
15905,3/5/15 0:00,6883,4,4,,
15906,3/5/15 0:00,6881,4,4,,
15907,3/5/15 0:00,7227,4,4,,
15908,3/5/15 0:00,6882,4,30,,
15909,3/5/15 0:00,6521,18,26,,
15910,3/10/15 0:00,2866,18,18,,
15911,3/10/15 0:00,5967,18,18,,
15912,3/10/15 0:00,2158,18,36,,
15913,3/10/15 0:00,5235,18,36,,
15914,3/10/15 0:00,5775,18,54,,
15915,3/10/15 0:00,2867,18,54,,
15916,3/10/15 0:00,2157,16,54,,
15917,3/11/15 0:00,3406,18,21,New pots no saucers/ 4 to a pot,
15918,3/11/15 0:00,2229,18,12,4 to a pot/ looked terrible,
15919,3/11/15 0:00,6570,18,82,3 to a pot,
15920,3/12/15 0:00,7186,16,9,,
15921,3/12/15 0:00,2170,16,8,,
15922,3/12/15 0:00,2169,16,12,,
15923,3/12/15 0:00,2165,16,9,,
15924,3/12/15 0:00,5406,16,12,,
15925,3/13/15 0:00,5776,16,8,,
15926,3/13/15 0:00,6484,16,8,,
15927,3/13/15 0:00,6940,16,7,,
15928,3/13/15 0:00,6483,25,7,,
15929,3/16/15 0:00,4836,18,13,,
15930,3/16/15 0:00,5232,18,7,with Lanai Peach,
15931,3/16/15 0:00,4836,18,1,with Red and Raspberry,
15932,3/16/15 0:00,5267,18,35,,
15933,3/17/15 0:00,6051,18,78,4 to a pot,
15934,3/17/15 0:00,2242,18,26,Subbed Sunrise Salmon Pink-not happy with it,
15935,3/17/15 0:00,2330,18,46,,
15936,3/17/15 0:00,2211,18,25,,
15937,3/17/15 0:00,2208,18,75,,
15938,3/17/15 0:00,2210,16,75,,
15939,3/17/15 0:00,5396,5,5  8/15,,
15940,3/17/15 0:00,7194,5,3  2/5 ,,
15941,3/17/15 0:00,7195,5,2  2/5 ,,
15942,3/17/15 0:00,7193,5,3  2/5 ,,
15943,3/23/15 0:00,2133,18,43,,
15944,3/23/15 0:00,6570,18,47,,
15945,3/23/15 0:00,7197,18,13,,
15946,3/23/15 0:00,7196,18,13,,
15947,3/23/15 0:00,7198,18,13,,
15948,3/23/15 0:00,5267,18,38,,
15949,3/24/15 0:00,6906,28,5,2 plugs to a pot,
15950,3/24/15 0:00,6906,60,6,"12"" pot 2 plugs to a pot",
15951,3/24/15 0:00,6906,3,12,1 to a pot,
15952,3/24/15 0:00,6906,54,5,3 to a pot,
15953,3/24/15 0:00,7117,28,5,2 to a pot,
15954,3/24/15 0:00,7117,60,6,2 to a pot,
15955,3/24/15 0:00,7117,3,12,1 to a pot,
15956,3/24/15 0:00,7117,54,5,3 to a pot,
15957,3/24/15 0:00,6638,28,6,2 to a pot,
15958,3/24/15 0:00,6638,60,5,2 to a pot,
15959,3/24/15 0:00,6638,3,12,1 to a pot,
15960,3/24/15 0:00,6638,54,5,3 to a pot,
15961,3/24/15 0:00,7118,28,6,2 to a pot,
15962,3/24/15 0:00,7118,60,5,2 to a pot,
15963,3/24/15 0:00,7118,3,12,1 to a pot,
15964,3/24/15 0:00,7118,54,5,3 to a pot,
15965,3/24/15 0:00,6640,28,6,2 to a pot,
15966,3/24/15 0:00,6640,60,6,2 to a pot,
15967,3/24/15 0:00,6640,3,12,1 to a pot,
15968,3/24/15 0:00,6640,54,5,3 to a pot,
15969,3/24/15 0:00,6905,28,6,2 to a pot,
15970,3/24/15 0:00,6905,60,6,2 to a pot,
15971,3/24/15 0:00,6905,3,12,1 to a pot,
15972,3/24/15 0:00,6905,54,5,3 to a pot,
15973,3/24/15 0:00,6904,28,6,2 to a pot,
15974,3/24/15 0:00,6904,60,6,2 to a pot,
15975,3/24/15 0:00,6904,3,12,1 to a pot,
15976,3/24/15 0:00,6904,54,5,3 to a pot,
15977,3/24/15 0:00,6641,28,6,2 to a pot,
15978,3/24/15 0:00,6641,60,6,2 to a pot,
15979,3/24/15 0:00,6641,3,12,1 to a pot (4 Cali's dead),
15980,3/24/15 0:00,6641,54,5,3 to a pot,
15981,3/27/15 0:00,2818,18,8,4 Plants,
15982,3/27/15 0:00,2776,18,9,4 Plants,
15983,3/27/15 0:00,4360,18,9,4 Plants,
15984,3/27/15 0:00,2777,18,9,4 Plants,
15985,3/27/15 0:00,5778,18,9,4 Plants,
15986,3/27/15 0:00,5973,18,9,4 Plants,
15987,3/27/15 0:00,5972,18,6,4 Plants,
15988,3/27/15 0:00,5271,18,6,4 Plants,
15989,3/27/15 0:00,6243,18,9,4 Plants,
15990,3/27/15 0:00,5272,18,4,4 Plants,
15991,3/27/15 0:00,6913,18,4,4 Plants,
15992,3/27/15 0:00,6912,18,9,4 Plants,
15993,3/27/15 0:00,6911,18,4,4 Plants,
15994,3/27/15 0:00,6946,18,4,4 Plants,
15995,3/27/15 0:00,6114,18,6,4 Plants,
15996,3/27/15 0:00,6113,18,4,4 Plants,
15997,3/27/15 0:00,6942,18,4,4 Plants,
15998,3/27/15 0:00,5824,18,6,4 Plants,
15999,3/27/15 0:00,5825,18,6,4 Plants,
16000,3/27/15 0:00,6247,18,6,4 Plants,
16001,3/27/15 0:00,7131,18,4,4 Plants,
16002,3/27/15 0:00,6610,18,4,4 Plants,
16003,4/16/15 0:00,6339,18,13,,
16004,3/25/15 0:00,2383,18,10,,
16005,3/25/15 0:00,2379,18,10,should have been 20,
16006,3/25/15 0:00,2387,18,10,,
16007,3/25/15 0:00,6948,18,10,,
16008,3/25/15 0:00,4824,18,10,,
16009,3/25/15 0:00,6903,18,5,,
16010,3/25/15 0:00,6901,18,5,,
16011,3/25/15 0:00,4825,18,30,,
16012,3/25/15 0:00,7128,18,10,,
16013,3/25/15 0:00,4823,18,10,,
16014,3/25/15 0:00,2385,18,5,,
16015,3/25/15 0:00,5979,18,10,,
16016,3/25/15 0:00,6773,18,10,,
16017,3/25/15 0:00,2781,18,35,,
16018,3/25/15 0:00,5692,0,,,
16019,3/6/15 0:00,2438,33,11 11/18,,
16020,3/9/15 0:00,2127,5,37 1/3,,
16021,3/9/15 0:00,4682,5,9,looks like shit,
16022,3/9/15 0:00,2291,5,13,variegated,
16023,3/9/15 0:00,5788,5,11,,
16024,3/10/15 0:00,2268,4,102,,
16025,3/10/15 0:00,6052,61,102,,
16026,3/10/15 0:00,5806,61,101,,
16027,3/10/15 0:00,5802,61,104,,
16028,3/10/15 0:00,7023,61,102,,
16029,3/10/15 0:00,4804,61,104,,
16030,3/10/15 0:00,5801,61,99,,
16031,3/10/15 0:00,5805,61,105,,
16032,3/10/15 0:00,6053,61,102,,
16033,3/10/15 0:00,6572,61,103,,
16034,3/10/15 0:00,3484,61,52,,
16035,3/10/15 0:00,2251,61,100,,
16036,3/10/15 0:00,6881,61,14,,
16037,3/10/15 0:00,6883,61,14,,
16038,3/10/15 0:00,6882,61,18,,
16039,3/10/15 0:00,6884,25,13,,
16040,3/10/15 0:00,4805,61,156,,
16041,3/10/15 0:00,2252,61,204,,
16042,3/10/15 0:00,4527,33,2 7/9,,
16043,3/11/15 0:00,6880,33,2 7/9,,
16044,3/11/15 0:00,6444,33,5 5/9,,
16045,3/11/15 0:00,151,33,9 14/15,,
16046,3/11/15 0:00,146,33,5 5/9,,
16047,3/11/15 0:00,4799,33,7,,
16048,3/11/15 0:00,2170,5,7,Green,
16049,3/11/15 0:00,5406,5,6,Green,
16050,3/11/15 0:00,2165,5,7,Green,
16051,3/11/15 0:00,5776,5,6,Green,
16052,3/11/15 0:00,7186,5,6,Green,
16054,3/13/15 0:00,7188,5,3  7/15,Clay,
16055,3/13/15 0:00,5776,5,6 13/15,,
16056,3/13/15 0:00,6483,5,6 14/15,,
16057,3/13/15 0:00,6940,5,7  4/15,,
16058,3/13/15 0:00,6484,5,7,,
16059,3/13/15 0:00,4983,63,26,,
16060,3/13/15 0:00,3079,63,26,,
