ItemID,Inactive,Item,Variety,Color,ShouldStock,TypeID,LabelDescription,Definition,PictureLayout,PictureLink,SunConditions
7360,False,Iris germanica,Wine Festival,nan,False,7.0,"Wine Festival is an example of a plicata Iris, or an Iris with stitched, stippled, or banded colors that contrast with the base color, usually yellow or white. In this instance, Wine Festival has a white base color, with a rose violet band on its falls. The standards are a matching rose violet with gold beards. Very light fragrance.",nan,nan,nan,blank.jpg
7361,False,Peony,Duchess de Nemours,White,False,7.0,"Fragrant, milky white, globe-shaped blossoms with green carpels and a yellow center glow are produced profusely in late spring. This double variety has particularly attractive foliage and strong stems.",nan,nan,nan,blank.jpg
7362,False,Echinops,Blue Glow,nan,False,7.0,"A member of the Aster family, Echinops is a clumping perennial that is very easy to grow but not invasive. Bumblebees and nocturnal moths delight in their sweet nectar. This variety is very similar to E.ritro with leaves that are more deeply divided and hairy.",nan,nan,nan,sun.jpg
7364,False,Cortaderia,Pumila,White,False,7.0,"One of the most cold hardy varieties of pampas grass, this selection is shorter and more compact than the others. However, it bears the same showy, medium-sized plumes which are silvery-cream and feel silky to the touch. They are perfect for use in dried arrangements.",nan,nan,nan,blank.jpg
7365,False,Helianthus,Happy Days,Yellow,False,7.0,"A terrific midsized perennial sunflower, ideal towards the middle of a sunny border but also short enough for containers or tubs. This forms an upright mound of pointy dark-green leaves. Strong stems appear by midsummer, holding bicolored daisies with yellow petals surrounding a wide anemone-style double golden centre or eye. Excellent for cutting. Plants prefer a sunny location but a rich and moisture-retentive soil. Easily divided in the spring. Cut the dead stems back to the ground in late fall, or leave for winter interest if desired.",nan,nan,nan,blank.jpg
7366,False,Hosta,Ivory Queen,Lavender,False,7.0,"This classy looking hosta is a sport of the popular Hosta Blue Ivory but with reverse pattern variegation. 

Surely fit for royalty, this queen of the shade garden forms a majestic mound of cream to near-white leaves with broad, long lasting blue-green margins and a dash of green jetting between the two.  The leaves are nice and thick, making them less attractive to slugs.",nan,nan,nan,blank.jpg
7367,False,Veronica,Very Van Gogh,Orchid,False,7.0,"Keeping up with this years trends, we are proud to introduce a brand new Veronica that perfectly matches the Pantone Color of the Year: Radiant Orchid.
This posh new perennial produces a plethora of paintbrush-like, rosy purple flowers on heavily branched scapes from midsummer into late summer. Honeybees, hummingbirds, and butterflies delight in their sweet nectar. Each main flower spike is surrounded by up to a dozen secondary flower spikes, resulting in a prolonged season of bloom.",nan,nan,nan,blank.jpg
7368,False,Mangave,Pineapple Express,nan,False,6.0,"The refined, spiky habit of this Mangave will remind you of the top of a pineapple. 1 wide, dark green leaves are long and slender, with pronounced burgundy spotting. The spots will be more pronounced when in full sun and exposed to UV light. A waxy coating gives the leaves a minty-green finish. Leaves are packed in tightly to form a spiky rosette. Tiny spines line the margins, and a very sharp, cinnamon terminal spine complete the spiky look. Plant this Mangave in a yellow or tan container to complete the pineapple look",nan,nan,nan,blank.jpg
7369,False,Hosta,Beyond Glory,nan,False,7.0,"This sport of Old Glory goes above and beyond its parent with its attractive, very wide, dark green margins. The margins measure about 3 at the widest point, more than twice the width than those of Old Glory. Pale lavender flowers appear above the clump in midsummer.

Hostas are exceedingly popular perennials in today's gardens due to their versatility in the landscape. Their subtle colors, tall flower scapes, and broad, coarse leaves fill a niche in garden designs that few other plants can achieve. Their large leaves provide excellent coverage for dying bulb foliage. Hostas also grow well in city environments where the air may be polluted by car exhaust, etc.",nan,nan,nan,blank.jpg
7370,False,Asclepias syriaca,"""Common Milkweed""",Purple,False,7.0,"Easily grown in average, dry to medium, well-drained soils in full sun. Drought tolerant. Does well in poor, dryish soils. Easily grown from seed, and will self-seed in the landscape if seed pods are not removed prior to splitting open. Can spread somewhat rapidly by rhizomes. Often forms extensive colonies in the wild.",nan,nan,nan,blank.jpg
7371,False,Baptisia,Midnight,Blue,False,7.0,"Features an elegant, vase-shaped habit and a profusion of deep violet-blue flowers on 24-inch-long racemes. Secondary stems extend the bloom season to 3-4 weeks! Fine textured foliage remains an attractive green all season. Vase-shaped habit primary stems are strongly erect; flowers are held well above the foliage.",nan,nan,nan,blank.jpg
7372,False,Baptisia,Screaming Yellow,Yellow,False,7.0,"A riot of yellow in late spring and early summer! Larry Loman of Ridgecrest Nursery in Wynne, Arkansas selected this brilliant yellow-gold Baptisia for the bodacious and profuse flower display, deep green foliage, and compact rounded habit.",nan,nan,nan,blank.jpg
7373,False,Baptisia,Twilight,Mauve,False,7.0,"Twilite Prairieblues&#8482 is the first introduction from the Baptisia breeding program conducted by Dr. Jim Ault at the Chicago Botanic Garden in Glencoe, Illinois. The B. australis x sphaerocarpa cross has brought us a very strong and production friendly plant with excellent hybrid vigor. By the third year these plants produce almost 100 flower spikes of unique deep violet-purple, nearly burgundy flowers highlighted by a lemon-yellow keel. Held above the handsome foliage, the inflorescences can be up to 32"" long!",nan,nan,nan,blank.jpg
7374,False,Verononia lettermannii,Iron Butterfly,Pink,False,7.0,"This selection of the Arkansas native comes to us from Dr. Allan Armitage's trials at the University of Georgia. It has lovely fine foliage like Amsonia hubrichtii and is a compact, well-branched and vigorous plant. In late summer it is covered with true purple flowers that attract plenty of butterflies. Found in rocky flood plains, Vernonia lettermannii is very tolerant of hot dry locations, yet can withstand brief periods of inundation.",nan,nan,nan,blank.jpg
7375,False,Wisteria,Amethyst Falls,Purple,False,7.0,"Ht. 15-25' 'Amethyst Falls' flowers sooner than the Asian types (some of which can take 10 years or more), blooming its first season with fragrant, vividly blue flowers on 4- to 6-inch racemes that appear in spring and repeat all summer. Its bloom also arrive about two weeks later than others, so late-winter frosts seldom affect flowering. Pruning should occur in late winter to shape and remove any undesirable growth. Another light trim after the first flush of flowers will improve branching and produce an encore bloom. Zones 5-9.",nan,nan,nan,blank.jpg
7376,False,Agastache,Kudos Yellow,Yellow,False,7.0,"Large, dense inflorescences of yellow flowers adorn this wonderfully compact Agastache. Like the others in the KUDOS Series, this plant is hardy to Zone 5 and is naturally resistant to downy mildew.",nan,nan,nan,blank.jpg
7377,False,Pulmonaria,Silver Boquet,nan,False,7.0,"Larger, more abundant, chameleon like flowers change from pink to blue as they mature. The shiny, silver leaves mottled with bright green will add interest to your late winter and early spring garden. Plant in borders and containers. Makes a lovely groundcover when planted in mass.",nan,nan,nan,blank.jpg
7378,False,Tiarella,Sky Roacket,Pink,False,7.0,Still our BEST pink flowering Tiarella! . Explosive heads of shrimp pink are held above the marvelously cut and marked foliage. Fall color in full sun is burnished bronze and in shade is deep shiny black.,nan,nan,nan,blank.jpg
7380,False,Echinacea,Maui Sunshine,Yellow,False,7.0,"Large bright yellow flowers, sweetly scented and floriferous. Mature flowers are a soft yellow. This vigorous plant is well-branched with strong, upright stems. Showy orange cones with green backgrounds (great for cutting and drying). Use en masse for the border, in a mixed bed, and as a cut flower.",nan,nan,nan,blank.jpg
7381,False,Primula kisiona,nan,Pink,False,7.0,"Foliage is attractive from the first moment it unfurls until it goes dormant in early fall if not allowed to dry out severely. Individual leaves are six inches or more across, with ruffled edges. There is a soft, succulent, appearance to both the leaves and the stems, which are prominently downy in white hairs. Stems are rose-pink under the down and topped by a single large leaf.",nan,nan,nan,blank.jpg
7382,False,Artemisia ludoviciana,Valerie Finnis,Silver,False,7.0,"Best grown in poor to moderately fertile, dry to medium moisture, well-drained soils in full sun. Excellent soil drainage is essential for growing this plant well. Does poorly in moist to wet soils where plants are susceptible to root rot. Plant stems tend to lodge (fall) in summer, especially if grown in fertile soils and/or part shade. General foliage decline commonly occurs in high humidity summer climates such as the St. Louis area. Consider pinching back stems in late spring to reduce mature plant height. If foliage declines or stems flop in summer, plants may be sheared to revitalize. Although rhizomatous, 'Valerie Finnis' is generally quite restrained and is not considered to be as aggressive in the garden as the species and some of the other cultivars thereunder.",nan,nan,nan,blank.jpg
7383,False,Campanula latifolia,Alba,White,False,7.0,"'Alba' is a clump-forming perennial to 1.2m tall, with erect stems bearing plentiful oblong light green leaves and large rounded terminal clusters of pure white, bell-shaped flowers",nan,nan,nan,blank.jpg
7384,False,Achillea,Tutti Fruitii Apricot Delight,Peach,False,7.0,"Chameleon-like blooms of Achillea Apricot Delight are ever-changing, flaunting shades of soft apricot to rich rose pink. From the Tutti Frutti Series, bred for compact habit and uniform long lasting blooms. Large flower clusters on sturdy stems are excellent for cutting. Yarrow is heat, humidity and road salt tolerant.",nan,nan,nan,blank.jpg
7385,False,Delphinium,New Millenium,MIX,False,7.0,"Ht. 48"" Wide color range, vigorous growth and very hardy.",nan,nan,nan,blank.jpg
7386,False,Lobelia siphilitica,Alba,White,False,7.0,"Ht. 36"" Snow white form, very unusual, blooms late summer and prefers a moist location. Will do well in both sun or part shade.",nan,nan,nan,blank.jpg
7387,False,Echinacea,Double Decker,Pink,False,7.0,"Ht. 36""' First year plants sometimes produce single flowers. From the second year forward, a high percentage of two-tiered flowers appear with either a single or double set of petals.",nan,nan,nan,blank.jpg
7388,False,Echinacea,Cheyenne Spirit,MIX,False,7.0,"Ht. 24"" Everyone is talking about this new dynamic mixed color strain of Echinaceas and for good reason!  It is the first of its kind offered from seed.  the height of each color varies slightly, they are all very well-branched, bushy plants that fill out the pot nicely and have high color impact in the landscape.",nan,nan,nan,blank.jpg
7389,False,Helenium,Autumn Lollipop,Bronze,False,7.0,"Ht. 36""A curious plant for the front of the border. Autumn Lollipop boasts heads of rustic yellow and bronze with a small basal frill of ruffled petals. Highly ornate and also an extremely original cut flower.",nan,nan,nan,blank.jpg
7390,False,Scabiosa,QIS Series Mix,MIX,False,6.0,"Sturdier and more upright than other Scabiosa. 1 1/2-2 1/2"" blooms are salmon red, dark blue, and salmon pink. Heat tolerant plants. Also known as mourningbride. Ht. 24-36"".",nan,nan,nan,blank.jpg
7391,False,Verbascum phoeniceum,Violetta,nan,False,7.0,"Ht. 24-30"" Commonly called Purple Mullein.  Rich purple flowers adorn thin airy spires early in our season. Foliage stays low to the ground so they can be planted throughout a bed. Very prettty.",nan,nan,nan,sun.jpg
7393,False,Didiscus,Lacy Series Mix,MIX,False,6.0,nan,nan,nan,nan,blank.jpg
7394,False,Dahlia,Figaro Violet,Violet,False,6.0,"Ht. 16""Large semi-double 2.5 in/6 cm violet blooms, bushy uniform plants with dark green leaves.",nan,nan,nan,blank.jpg
7395,False,Dahlia,Figaro Red,Red,False,6.0,"Ht. 16""Large semi-double 2.5 in/6 cm red blooms, bushy uniform plants with dark green leaves.",nan,nan,nan,blank.jpg
7396,False,Dahlia,Figaro Orange,Orange,False,6.0,"Ht. 16""Large semi-double 2.5 in/6 cm orange blooms, bushy uniform plants with dark green leaves.",nan,nan,nan,blank.jpg
7397,False,Papaver somniferum,Hens & Chickens,nan,False,6.0,"Ht. 30"" Amazing plant with unique seed pods that can either be used fresh or in dried arrangements.",nan,nan,nan,blank.jpg
7398,False,Begonia,Illumination Lemon,Yellow,False,6.0,Nice yellow cascading begonia- great for shade baskets!,nan,nan,nan,blank.jpg
7399,False,Geranium,Big Easy Dark Red,Dark Red,False,6.0,"Large flowers, nice landscape plant.",nan,nan,nan,blank.jpg
7400,False,Geranium,Big Easy Pink,Pink,False,6.0,"Large flowers, nice landscape plant.",nan,nan,nan,blank.jpg
7401,False,Geranium,Cumbanita,Dark Red,False,6.0,"Vigorous, semi- hanging large double flower.",nan,nan,nan,blank.jpg
7402,False,Geranium,Sarita Dark Red,Dark Red,False,6.0,"Upright growth, dark green foliage, large single flowers, heat tolerant.",nan,nan,nan,blank.jpg
7403,False,Geranium,Sarita Soft Pink Splash,Pink,False,6.0,"Upright growth, dark green foliage, large single flowers, heat tolerant.",nan,nan,nan,blank.jpg
7404,False,Geranium,Sarita Wild Salmon,Salmon,False,6.0,"Upright growth, dark green foliage, large single flowers, heat tolerant.",nan,nan,nan,blank.jpg
7405,False,Lantana,Luscious Berry Blend,Mix,False,6.0,"antana are heat tolerant, use little to no supplemental water in the landscape, will tolerate less than ideal soils and usually don't need to be deadheaded. If you are looking for a plant that will thrive on neglect, lantana is the champ.",nan,nan,nan,blank.jpg
7406,False,Lantana,Bandana Cherry Sunrise,Mix,False,6.0,"antana are heat tolerant, use little to no supplemental water in the landscape, will tolerate less than ideal soils and usually don't need to be deadheaded. If you are looking for a plant that will thrive on neglect, lantana is the champ.",nan,nan,nan,blank.jpg
7407,False,Osteospermum,4D-Silver,White,False,6.0,New and improved 3d-silver!,nan,nan,nan,blank.jpg
7408,False,Coleus,Keystone Kopper,nan,False,6.0,Pretty orange,nan,nan,nan,blank.jpg
7409,False,Abutilon,Southern Charm,Apricot,False,6.0,"Very floiferous, upright habit, one of the best Abutilons to date!",nan,nan,nan,blank.jpg
7410,False,Callistemon,Bottle Pop,Pink,False,6.0,"""Bottlebrushes"" Neon pink flower that bees and hummingbirds adore!",nan,nan,nan,blank.jpg
7411,False,Salvia,Lemon Light,Yellow,False,6.0,Lemon Light' displays bright yellow flowers. It has a compact habit and blooms all season long from summer to fall.,nan,nan,nan,blank.jpg
7412,False,Salvia,Fancy Dancer,Pink,False,6.0,"Ht. 12-15"" Salvia 'Fancy Dancer' have delicate looking blossoms. This one has bicolor flowers combining light and hot pink tones.",nan,nan,nan,blank.jpg
7413,False,Viola,Anytime Iris,Purple,False,6.0,"A heat tolerant Pansy that will bloom throughout summer even in warm climates.  Vigorous and semi-trailing, they are great landscape and garden plants.  This will be winter hardy in zones 5 and warmer and can be an interesting plant for winter sunbelt color.",nan,nan,nan,blank.jpg
7414,False,Trifolium,Coco Mint,nan,False,6.0,"One of the most interesting specimens we looked at in the past year. It doesnt take much luck to get this four-leafed clover to grow in your garden container on the patio, or between stones in the garden path. Hardy plants grow energetically in sun and shade, and sure are the talk of the party. When planted in the ground 4' Luck Clover could be grown as perennial plant in warmer zones.",nan,nan,nan,blank.jpg
7415,False,Lobelia,Magadi Compact Dark Blue,Blue,False,6.0,A more restrained lobela.,nan,nan,nan,blank.jpg
7416,False,Nemesia,Nesia Burgundy,Burgundy,False,6.0,"Nemesia bring color and a light, airiness to the garden or patio with their dainty blooms and leaves floating about on slender stems. These loose, open plants are softening companions to those with more broad, stiff or upright foliage. Generous watering during hot spells is the key to continuous blooms.",nan,nan,nan,blank.jpg
7417,False,Verbena,Lanai Vintage,nan,False,6.0,Similar to Vinatge Rose,nan,nan,nan,blank.jpg
7418,False,Coleus,Beauty of Lyon,nan,False,6.0,nan,nan,nan,nan,blank.jpg
7419,False,Coleus,Gnash Rambler,nan,False,6.0,nan,nan,nan,nan,blank.jpg
7420,False,Coleus,Roaring Fire,nan,False,6.0,nan,nan,nan,nan,blank.jpg
7421,False,Begonia,Bossa Nova Yellow,Yellow,False,6.0,"Bossa literally means new trend or fashionable wave and this variety of begonia fits in nicely with other begonias of this type.
Bossa Nova Begonias will bloom from spring until fall. The unique blooms are mingled in with the dark green wing-shaped leaves and will spill over the sides of containers or form nice mounds on the ground.  There is no pruning or cleaning necessary because the old blooms fall off as new ones come on.",nan,nan,nan,blank.jpg
7422,False,Nemesia,Angelart Banana,Yellow,False,6.0,Very fragrant with a mounding habit and is an easy grower.,nan,nan,nan,blank.jpg
7423,False,Nemesia,Angelart Cherry,Red,False,6.0,Very fragrant with a mounding habit and is an easy grower.,nan,nan,nan,blank.jpg
7424,False,Nemesia,Angelart Peach,Peach,False,6.0,Very fragrant with a mounding habit and is an easy grower.,nan,nan,nan,blank.jpg
7425,False,Diascia,My Darling Peach,Peach,False,6.0,"Very floriferous, great for combinations, nice early bloomer.",nan,nan,nan,blank.jpg
7426,False,Dipladenia,Rio Pink,Pink,False,6.0,"Dipladenia is a compact plant with gorgeous 3"" trumpet shaped flowers. Rio Pink flowers all summer long and is great in hot, humid areas of the country.",nan,nan,nan,blank.jpg
7427,False,Dipladenia,Rio White,White,False,6.0,"Dipladenia is a compact plant with gorgeous 3"" trumpet shaped flowers. Rio White flowers all summer long and is great in hot, humid areas of the country.",nan,nan,nan,blank.jpg
7428,False,Echevaria,MIX,MIX,False,6.0,Nice succulent mix easy to keep alive if you dont drown it.,nan,nan,nan,blank.jpg
7429,False,Oleander,nan,White,False,6.0,The flowers are very fragrant. All parts of plant are poisonous to humans and animals if ingested; the plant's sap can cause skin irritation in some individuals.,nan,nan,nan,blank.jpg
7430,True,Mum,Olivia,Orange,False,6.0,Lovely orange fall color,nan,nan,nan,part-sun_sun.jpg
7431,False,Alternanthera,Brazilian Red Hot,nan,False,6.0,Nice filler for combinations with unique leaf colors.,nan,nan,nan,blank.jpg
7432,False,Angelonia,Serenita Pink,Pink,False,6.0,Nice pink flower. Great for hot sun. very forgiving to drought.,nan,nan,nan,blank.jpg
7433,False,Geranium,Dilys' Purple,Purple,False,7.0,Finely cut sprawling foliage with reddish purple flowers.,nan,nan,nan,blank.jpg
7434,False,Spodiopogon sibiricus,"""Siberian Graybeard""",nan,False,7.0,Ht. 4-5' Zones 4-9 Spherical clumps of broad tapered bamboo like leaves that turn red in the fall.,nan,nan,nan,blank.jpg
7435,False,Campanula punctata,Cherry Bells,Pink,False,7.0,"Ht. 24"" Quite large, tubular bells of cherry red all along the stems of these vigorous plants. The red bells of Campanula Cherry Bells are highlighted with white edging. Blooming heavily in summer. Does especially well in a deep, fertile soil.",nan,nan,nan,blank.jpg
7436,False,Sedum,Autumn Joy,Pink,False,7.0,"One of the most popular perennials on the market today. This hardy, upright selection sports light green leaves and deep rose flowers which age to a beautiful bronze.

Tall, upright sedums form substantial clumps of foliage which can be substituted for shrubs in the landscape. Their stout, sturdy stems support the massive flower heads which develop in summer and burst into bloom in fall. If left standing, they provide winter interest and food for birds.",nan,nan,nan,blank.jpg
7437,False,Geranium,Rosetta,Pink,False,7.0,"Ht. 16"" A large group of excellent perennials in a wide color range. Some are clump forming where others are spreading types. Foliage is important for location choice. Larger foliage varieties need some shade, the varieties with the finely divided foliage can usually tolerate full sun. Rosetta is perfect in combination with Geranium Rozanne. 2/5 cm large pink flowers with dark veins. Extremely long flowering season, early Summer up to frost. Perfect border or container plant.",nan,nan,nan,blank.jpg
7438,False,Helenium,Betty,nan,False,7.0,Pink-red and yellow daisy like flowers in late summer.,nan,nan,nan,blank.jpg
7439,False,Persicaria polymorpha,"""Giant fleeceflower""",White,False,7.0,"This massive herbaceous shrub needs a lot of room to show off its vase-shaped form, but it does not spread or self-sow like some of its relatives. It blooms close to the ground from June and continues throughout the summer atop 6-foot-tall stems. The large, white, astilbe-like blossoms fade to pink and then reddish-brown as the season comes to a close.",nan,nan,nan,blank.jpg
7440,False,Thalictrum delavayi,nan,Lavender,False,7.0,This selection from Dan Hinkley is a tower of grace and beauty. Thick lavender stems rise to 8' with tiered light blue 'Maiden Fern-like foliage. In mid summer a fountain of bell shaped lavender flowers erupts off of the top. Each individual flower has a shower of stamens protruding from the base. Part shade in RICH soil that remains moist.,nan,nan,nan,blank.jpg
7441,False,Tricyrtis,Empress,nan,False,7.0,"Tricyrtis 'Empress' (Empress Toad Lily) This toad lily hybrid makes a 30"" tall upright clump, topped from late July-September with terminal spikes of large orchid-like flowers...white background with dark purple speckles. (Hardiness Zone 5b-9, guessing)",nan,nan,nan,blank.jpg
7443,False,Dahlia,Myrtles Folly,nan,False,6.0,"Each narrow, twisted petal of Dahlia Myrtle's Folly is exquisitely coloured to form a huge powder puff flower in wonderful shades of pink and yellow. Arguably one of the showiest varieties, with massive flower heads of up to 18cm (7"") across that must be seen to be believed. Height: 90cm",nan,nan,nan,blank.jpg
7444,False,Dahlia,Summer Sunset,Peach,False,6.0,"Height: 36-48""",nan,nan,nan,blank.jpg
7445,False,Dahlia,Cafe au Lait,Soft Peach,False,6.0,"One of the most popular and sought after Dahlia cultivars in recent years, the gorgeous Cafe au Lait is one of the most popular varieties we carry! Ranging in color from a blush peach to a creamy beige, Cafe au Laits are usually darker towards the center and fade to an elegant, pale shade towards the outside. A top choice for brides and florists alike, Cafe au Lait Dahlias deserve to be a part of your Dahlia garden this summer!",nan,nan,nan,blank.jpg
7446,False,Lilium,Casa Blanca,White,False,7.0,"Easily grown in average, medium, well-drained soil in full sun to part shade. Prefers rich, organic soils. Best with upper plant in full sun and roots in shade. Mulch around plants to keep root zone cool. Plant bulbs 4-6"" deep in fall or very early spring (some nurseries only ship bulbs in fall, however). Potted plants may be planted any time from spring to fall. Plant in groups of three for best display and space 12"" apart. Bulbs need good moisture year-round. Do not allow soil to dry out. Remove flowers as they fade to prevent seed from setting. After bloom, cut plants back only after leaves and stems turn yellow.",nan,nan,nan,blank.jpg
7447,False,Iris germanica,Orange Harvest,Orange,False,7.0,Orange bearded Iris.,nan,nan,nan,blank.jpg
7448,False,Iris germanica,Carnaby,Peach,False,7.0,"A mid to late blooming Bearded Iris with peach standards, deep raspberry falls with peach edging, and bright orange beards. This fragrant beauty with huge blooms is a lovely cut flower and will make a vibrant show in the garden.",nan,nan,nan,blank.jpg
7449,False,"PSEUDORHIPSALIS
ramulosa",nan,nan,False,6.0,A Rhipsalis cousin with long flat leaves hanging down 12  24 in good bright light the leaves keep their glowing pinkish-red color. We have used it in combo planters and hanging baskets with much success. Plant in full to part sun in well draining soil.,nan,nan,nan,blank.jpg
7450,False,SCIRPUS,"""Fiber Optic Grass""",Green,False,6.0,"Ht. 10-12"" A clumping grass-like plant with bright green leaves, at the end of each leaf is a tiny flower, giving it the appearance of fiber optics. A wonderful addition to container gardens and can also be grown as a water plant. Grows best in full to part sun.",nan,nan,nan,blank.jpg
7451,False,Dyckia,Burgundy Lace,Burgundy,False,6.0,Dyckias are members of the Bromeliad family and native to South America. They require very little care and surprise you when you least expect it with fragrant orange blooms extended on a 10 stem. Use in mixed containers or in a special little pot. Full sun to part shade.,nan,nan,nan,blank.jpg
7452,False,Acanthus,Whitewater,Pink,False,6.0,"A new and improved variegated Acanthus, more vigorous than Tasmanian Angel Forms a large clump with 4 tall white flower spikes washed with pink. Hardy throughout Z7. Grow in full to part shade in well draining rich soil.",nan,nan,nan,blank.jpg
7453,False,Phlebodium aureum,Blue Star,nan,False,6.0,"A beautiful form of Phlebodium aureum with distinct chalk blue leaves, a nice color boost for shade planters.",nan,nan,nan,blank.jpg
7454,False,KALANCHOE pumila,Dwarf Blue,Pink,False,6.0,"Dwarf Blue
Attaining a height of just 6  8 inches Dwarf Blue has an easy to use color of silvery powder blue. Indispensable in sunny container plantings, its 2 inch fleshy, lightly serrated leaves add texture as well as color. If brought in for the winter it will delight you with little panicles of light pink blooms.",nan,nan,nan,blank.jpg
7455,False,Onion,Sweet Spanish,Yellow,False,8.0,Delicious mild flavor.,nan,nan,nan,blank.jpg
7456,False,ECHEVERIA,Coral Reef Red,nan,False,6.0,These new Coral Reef Echeveria would fit right in on the bottom of the sea.. luckily for us they do perfectly well above the high tide mark and in full sun. Bright red and fully ruffled and frilled for an amazing textural experience.,nan,nan,nan,blank.jpg
7457,False,Ligularia,King Kong,Gold,False,7.0,"This part-shade loving perennial has the same dark foliage that gardeners have long admired in Britt-Marie Crawford, but with leaves nearly twice as big at 16 across. The newest leaves are glossy and black-purpleas the summer progresses the leaves mellow to burgundy purple with a semi-glossy finish. Leaves are thick and leathery, with an undulating leaf edge. This vigorous plant comes in slightly taller than Britt-Marie Crawford due to its larger leaves, topping around 3-3.5 feet in our trials. Golden orange, daisy-like flowers top the plant on purple stems in midsummer, extending the height of the plant to 4 feet. Like most slow-growing Ligularia, this plant will take a few growing seasons to reach its mature height. Leaves are greener in full shadeplant in a site with morning sun for best purple color.",nan,nan,nan,blank.jpg
7458,False,Monarda,Rockin' Raspberry,Raspberry,False,7.0,"Ht. 24"" In midsummer, they form a solid dome of color with their 2-2.5 flowers on strong, well-branched stems. The dark green foliage forms an upright clump that will fill out containers nicely but wont run all over the garden. As with all Monardas from the Walters Gardens, Inc. hybridizing program, these display above average resistance to powdery mildew.",nan,nan,nan,blank.jpg
7459,False,Fennel,Orazio,Green,False,8.0,"Large, thick, rounded bulbs. Crisp and tasty with a nice anise flavor.",nan,nan,nan,blank.jpg
7460,False,Tomato,Climstar,Red,False,8.0,New and improved big beef.,nan,nan,nan,blank.jpg
7461,False,Onion,Red Carpet,Red,False,8.0,Uniform large onion with great storage capability.,nan,nan,nan,blank.jpg
7462,False,Cucumber,Alcazar,Green,False,8.0,"Dark green slicer, well suited for cooler tempertures and tunnel production.",nan,nan,nan,blank.jpg
7463,False,Carrot,Nebula,Orange,False,8.0,Extremely sweet carrot that performs well in many types of soil.,nan,nan,nan,blank.jpg
7464,False,Pepper,Turnpike,Green-Red,False,8.0,Plant with lovely habit and excellent disease resistance.,nan,nan,nan,blank.jpg
7465,False,Squash- winter,Quantum,Beige,False,8.0,Nice flavor. Exceptional uniformity size and shape. Excellent for boxing or pealing.,nan,nan,nan,blank.jpg
7466,False,Tomato,Rhapsody,Red,False,8.0,Great for areas with low light. Speedy development. Nice fruit size.,nan,nan,nan,blank.jpg
7467,False,Tomato,Tanager,Red,False,8.0,Tanager is slightly smaller fruited than Bigdena and Torero but makes up for it with a much improved flavor. Tanager can often achieve a premium because of the higher quality and taste over other varieties.,nan,nan,nan,blank.jpg
7468,False,Tomato,Caimen,Red,False,8.0,Shiny bright red fruits grow in clusters of 4-6 on vigorous plants and hold well on the vine. Plants have short internodes and good fruit set even in hot weather. Recommended for the field or high tunnels. Intermediate resistance to root-knot nematodes. Indeterminate,nan,nan,nan,blank.jpg
7469,False,Tomato,Favorita,Red,False,8.0,"Delicious and productive. This multiple-disease-resistant variety produces loads of round, deep red cherries with fantastic taste on nice long trusses. Early, 1 1/4"", 0.6 oz. fruit. Grow outdoors or in the greenhouse. High resistance to fusarium wilt races 1, 2, leaf mold, nematodes, and tobacco mosaic virus. Indeterminate.",nan,nan,nan,blank.jpg
7470,False,Tomato,Felicity,Red,False,8.0,Cherry tomato Felicity is variety with TY resistant suitable both for indoor cluster production and open field single fruit harvesting. A widely used TY resistant in both greenhouse and open field.,nan,nan,nan,blank.jpg
7471,False,strawberry seeds,nan,nan,False,12.0,nan,nan,nan,nan,blank.jpg
7472,False,Heuchera,Blondie in Lime,Chartreuse,False,7.0,"Blondie in Lime' has lime green leaves and yellow green flowers blooming continuously all spring, summer, and fall. This mutation out of 'Blondie' is as cute and tough as the original.",nan,nan,nan,blank.jpg
7473,False,Heuchera,Circus,Pink,False,7.0,"Coral Bells are a terrific choice for adding a touch of colour towards the front of a border in shady areas and are one of the most versatile of garden plants. This selection produces peach leaves with red veining in spring and as they mature, they turn chartreuse with red veins and silver overlay. Tall sprays of small hot pink bell flowers in summer. Wonderful in the garden or in mixed containers.",nan,nan,nan,blank.jpg
7474,False,Lonciera sempervirens,nan,Orange,False,7.0,"Lonicera sempervirens is a species of honeysuckle native to the eastern United States. It is grown as an plant for wildlife, as it is used by ruby-throated hummingbirds in their natural range.",nan,nan,nan,blank.jpg
7475,False,Calibrachoa,Minfamous Double Apricot,Apricot,False,6.0,"Early-to-flower, semi-trailing and medium vigor. Ideal for quart, gallon, basket and mixed container programs.",nan,nan,nan,blank.jpg
7476,False,Osteospermum,4D Lemon Ice,White,False,6.0,An improvement on the 3D series while still maintaining the double centers that keep the flowers open all the time. Great colors for early sales. Lovely pure white with bright lemon yellow double centers. Blossoms stay open all the time for increased appeal.,nan,nan,nan,blank.jpg
7477,False,Petunia,Tritunia Purple Star,Purple,False,6.0,"Consider this new petunia series the Best of the Best of three long standing popular single flower grandiflora series! The breeders have combined the best performing varieties of Ultra, Storm and Bravo into one high performance petunia series.",nan,nan,nan,blank.jpg
7478,False,Impatiens,Dazzler Coral,Coral,False,6.0,Easy to grow flowers for shade that provide constant color.,nan,nan,nan,blank.jpg
7479,False,Pansy,Matrix Deep Orange,Orange,False,6.0,"Your best option for shorter days and cool growing  plants look better, last longer and have the tightest flowering window for less dump. Most uniform Spring-flowering series. 
Large blooms maintain good presentation under cold, dark, wet Winter production.",nan,nan,nan,blank.jpg
